Sample ID	att exkludera	Array Info.Sentrix ID	Array Info.Sentrix Position
EPH1_2002739434.1_118R05C01		9275885158	R05C01
EPH1_2002739435.1_7R06C02		9270009093	R06C02
EPH1_2002739437.1_63R06C01		9275409144	R06C01
EPH1_2002739438.1_118R01C01		9275885158	R01C01
EPH1_2002739445.1_151R06C01		9275882142	R06C01
EPH1_2002739447.1_151R01C01		9275882142	R01C01
EPH1_2002739448.1_168R05C02		9275884075	R05C02
EPH1_2002740803.1_15R04C01		9274735136	R04C01
EPH1_2002740813.1_179R06C02		9274735070	R06C02
EPH1_2002740814.1_179R05C02		9274735070	R05C02
EPH1_2002740826.1_179R04C02		9274735070	R04C02
EPH1_2002740827.1_179R03C02		9274735070	R03C02
EPH1_2002740828.1_216R03C02		9275884082	R03C02
EPH1_2002740837.1_15R05C02		9274735136	R05C02
EPH1_2002740838.1_15R02C02		9274735136	R02C02
EPH1_2002740849.1_15R04C02		9274735136	R04C02
EPH1_2002740850.1_15R01C02		9274735136	R01C02
EPH1_2002740861.1_56R01C02		9274736040	R01C02
EPH1_2002740862.1_15R06C01		9274735136	R06C01
EPH1_2002740873.1_124R05C02		9275884020	R05C02
EPH1_2002740874.1_56R06C01		9274736040	R06C01
EPH1_2002740885.1_15R03C02		9274735136	R03C02
EPH1_2002740886.1_15R05C01		9274735136	R05C01
EPH1_2002740913.1_66R02C02		9275879153	R02C02
EPH1_2002740914.1_97R03C02		9275886042	R03C02
EPH1_2002740937.1_194R06C02		9273354135	R06C02
EPH1_2002740938.1_97R02C02		9275886042	R02C02
EPH1_2002740961.1_183R03C01		9274735128	R03C01
EPH1_2002740962.1_48R03C01		9275883036	R03C01
EPH1_2002740985.1_66R01C02		9275879153	R01C02
EPH1_2002740986.1_133R05C02		9275884144	R05C02
EPH1_2002740986.1_145R06C02		9275885155	R06C02
EPH1_2002741201.1_12R06C02		9271670108	R06C02
EPH1_2002741202.1_106R03C01		9275884090	R03C01
EPH1_2002741214.1_180R06C02		9274735072	R06C02
EPH1_2002741225.1_182R02C01		9274735090	R02C01
EPH1_2002741226.1_70R04C02		9275885028	R04C02
EPH1_2002741237.1_182R01C01		9274735090	R01C01
EPH1_2002741238.1_206R06C01		9275884136	R06C01
EPH1_2002741248.1_182R03C01		9274735090	R03C01
EPH1_2002741249.1_12R05C02		9271670108	R05C02
EPH1_2002741250.1_70R03C02		9275885028	R03C02
EPH1_2002741261.1_106R04C01		9275884090	R04C01
EPH1_2002741262.1_70R02C02		9275885028	R02C02
EPH1_2002741274.1_12R04C02		9271670108	R04C02
EPH1_2002746278.1_193R03C01		9275884081	R03C01
EPH1_2002746301.1_28R03C01		9274736139	R03C01
EPH1_2002746302.1_205R03C01		9275884098	R03C01
EPH1_2002746853.1_132R03C01		9275884139	R03C01
EPH1_2002746854.1_18R01C02		9274736034	R01C02
EPH1_2002746855.1_59R04C02		9274736088	R04C02
EPH1_2002746865.1_172R05C02		9273354139	R05C02
EPH1_2002746866.1_125R06C02		9275884021	R06C02
EPH1_2002746877.1_172R04C02		9273354139	R04C02
EPH1_2002746878.1_172R02C02		9273354139	R02C02
EPH1_2002746889.1_132R02C01		9275884139	R02C01
EPH1_2002746890.1_172R01C02		9273354139	R01C02
EPH1_2002746901.1_132R01C01		9275884139	R01C01
EPH1_2002746902.1_172R06C01		9273354139	R06C01
EPH1_2002746913.1_172R03C02		9273354139	R03C02
EPH1_2002746914.1_125R05C02		9275884021	R05C02
EPH1_2002746925.1_204R04C02		9275884087	R04C02
EPH1_2002746926.1_59R05C02		9274736088	R05C02
EPH1_2002746937.1_59R06C02		9274736088	R06C02
EPH1_2002746938.1_125R04C02		9275884021	R04C02
EPH1_2002749057.1_10R03C01		9270018245	R03C01
EPH1_2002749058.1_9R06C02		9270018233	R06C02
EPH1_2002749059.1_5R03C02		9274736024	R03C02
EPH1_2002749060.1_2R05C02		9275884146	R05C02
EPH1_2002749069.1_10R02C01		9270018245	R02C01
EPH1_2002749071.1_5R02C02		9274736024	R02C02
EPH1_2002749081.1_55R03C01		9274735138	R03C01
EPH1_2002749082.1_9R05C02		9270018233	R05C02
EPH1_2002749083.1_117R04C02		9275885157	R04C02
EPH1_2002749084.1_5R06C01		9274736024	R06C01
EPH1_2002749093.1_112R06C02		9275885109	R06C02
EPH1_2002749093.1_122R05C02		9275878126	R05C02
EPH1_2002749094.1_167R03C02		9275884074	R03C02
EPH1_2002749105.1_112R05C02		9275885109	R05C02
EPH1_2002749106.1_117R06C02		9275885157	R06C02
EPH1_2002749107.1_5R01C02		9274736024	R01C02
EPH1_2002749108.1_117R03C02		9275885157	R03C02
EPH1_2002749117.1_10R01C01		9270018245	R01C01
EPH1_2002749118.1_167R02C02		9275884074	R02C02
EPH1_2002749129.1_204R03C01		9275884087	R03C01
EPH1_2002749129.1_214R05C02		9275884053	R05C02
EPH1_2002749130.1_117R05C02		9275885157	R05C02
EPH1_2002749131.1_2R06C02		9275884146	R06C02
EPH1_2002749132.1_5R05C01		9274736024	R05C01
EPH1_2002749141.1_177R01C02		9274735034	R01C02
EPH1_2002749142.1_4R05C02		9274736008	R05C02
EPH1_2002749142.1_5R04C02		9274736024	R04C02
EPH1_2002749255.1_102R02C01		9275883132	R02C01
EPH1_2002749256.1_119R03C02		9275885161	R03C02
EPH1_2002749279.1_102R01C01		9275883132	R01C01
EPH1_2002749280.1_119R02C02		9275885161	R02C02
EPH1_2002749303.1_119R06C02		9275885161	R06C02
EPH1_2002749304.1_197R02C01		9274735064	R02C01
EPH1_2002749327.1_13R06C01		9271670113	R06C01
EPH1_2002752993.1_72R06C02		9275885110	R06C02
EPH1_2002752994.1_114R02C02		9275885131	R02C02
EPH1_2002752995.1_114R06C01		9275885131	R06C01
EPH1_2002752996.1_190R04C01		9275883139	R04C01
EPH1_2002752997.1_212R03C01		9275884022	R03C01
EPH1_2002752999.1_12R06C01		9271670108	R06C01
EPH1_2002753005.1_190R05C01		9275883139	R05C01
EPH1_2002753009.1_190R02C01		9275883139	R02C01
EPH1_2002753010.1_203R06C01		9275884076	R06C01
EPH1_2002753013.1_104R03C02		9275884056	R03C02
EPH1_2002753014.1_203R03C01		9275884076	R03C01
EPH1_2002753017.1_203R06C02		9275884076	R06C02
EPH1_2002753018.1_114R01C02		9275885131	R01C02
EPH1_2002753019.1_203R03C02		9275884076	R03C02
EPH1_2002753021.1_114R02C01		9275885131	R02C01
EPH1_2002753022.1_188R05C02		9275883123	R05C02
EPH1_2002753028.1_104R02C02		9275884056	R02C02
EPH1_2002753030.1_203R04C02		9275884076	R04C02
EPH1_2002753031.1_212R04C01		9275884022	R04C01
EPH1_2002753032.1_190R03C01		9275883139	R03C01
EPH1_2002753034.1_188R04C02		9275883123	R04C02
EPH1_2002753035.1_104R05C02		9275884056	R05C02
EPH1_2002753037.1_72R02C02		9275885110	R02C02
EPH1_2002753038.1_72R01C02		9275885110	R01C02
EPH1_2002753040.1_183R01C02		9274735128	R01C02
EPH1_2002753041.1_203R05C02		9275884076	R05C02
EPH1_2002753044.1_114R05C01		9275885131	R05C01
EPH1_2002753045.1_203R01C02		9275884076	R01C02
EPH1_2002753048.1_203R05C01		9275884076	R05C01
EPH1_2002753051.1_12R05C01		9271670108	R05C01
EPH1_2002753052.1_12R03C01		9271670108	R03C01
EPH1_2002753053.1_212R06C01		9275884022	R06C01
EPH1_2002753054.1_72R05C02		9275885110	R05C02
EPH1_2002753055.1_72R03C02		9275885110	R03C02
EPH1_2002753057.1_190R01C01		9275883139	R01C01
EPH1_2002753059.1_188R03C02		9275883123	R03C02
EPH1_2002753060.1_188R02C02		9275883123	R02C02
EPH1_2002753061.1_203R04C01		9275884076	R04C01
EPH1_2002753062.1_188R01C02		9275883123	R01C02
EPH1_2002753063.1_188R06C01		9275883123	R06C01
EPH1_2002753064.1_72R06C01		9275885110	R06C01
EPH1_2002753068.1_114R04C01		9275885131	R04C01
EPH1_2002753070.1_114R01C01		9275885131	R01C01
EPH1_2002753074.1_62R02C01		9274736140	R02C01
EPH1_2002753075.1_12R04C01		9271670108	R04C01
EPH1_2002753077.1_212R05C01		9275884022	R05C01
EPH1_2002753078.1_72R04C02		9275885110	R04C02
EPH1_2002753079.1_203R02C02		9275884076	R02C02
EPH1_2002753080.1_114R03C01		9275885131	R03C01
EPH1_2002753081.1_188R06C02		9275883123	R06C02
EPH1_2002753082.1_104R06C02		9275884056	R06C02
EPH1_2002753083.1_212R02C01		9275884022	R02C01
EPH1_2002753084.1_104R04C02		9275884056	R04C02
EPH1_2002753679.1_60R06C01		9274736122	R06C01
EPH1_2002753685.1_217R06C01		9275884107	R06C01
EPH1_2002753723.1_164R05C02		9275884030	R05C02
EPH1_2002753724.1_164R03C02		9275884030	R03C02
EPH1_2002753729.1_13R01C02		9271670113	R01C02
EPH1_2002753730.1_164R06C02		9275884030	R06C02
EPH1_2002753734.1_102R03C01		9275883132	R03C01
EPH1_2002753747.1_164R04C02		9275884030	R04C02
EPH1_2002753752.1_195R06C01		9274735057	R06C01
EPH1_2002753753.1_102R04C01		9275883132	R04C01
EPH1_2002753771.1_116R06C02		9275885156	R06C02
EPH1_2002753782.1_73R06C02		9275885119	R06C02
EPH1_2002753784.1_116R04C02		9275885156	R04C02
EPH1_2002753795.1_211R05C01		9275884014	R05C01
EPH1_2002753796.1_116R03C02		9275885156	R03C02
EPH1_2002753805.1_146R02C01		9275879003	R02C01
EPH1_2002753806.1_146R01C01		9275879003	R01C01
EPH1_2002753808.1_147R03C02		9275879046	R03C02
EPH1_2002753819.1_116R05C02		9275885156	R05C02
EPH1_2002753820.1_128R03C01		9275884092	R03C01
EPH1_2002753829.1_200R03C02		9275879131	R03C02
EPH1_2002753830.1_147R06C02		9275879046	R06C02
EPH1_2002753843.1_147R05C02		9275879046	R05C02
EPH1_2002753844.1_147R02C02		9275879046	R02C02
EPH1_2002753854.1_73R05C02		9275885119	R05C02
EPH1_2002753855.1_147R04C02		9275879046	R04C02
EPH1_2002753856.1_73R04C02		9275885119	R04C02
EPH1_2002753976.1_193R04C02		9275884081	R04C02
EPH1_2002753999.1_97R03C01		9275886042	R03C01
EPH1_2002754000.1_128R01C01		9275884092	R01C01
EPH1_2002754021.1_193R06C02		9275884081	R06C02
EPH1_2002754023.1_145R06C01		9275885155	R06C01
EPH1_2002754024.1_97R02C01		9275886042	R02C01
EPH1_2002754047.1_193R05C02		9275884081	R05C02
EPH1_2002754145.1_43R05C02		9275879028	R05C02
EPH1_2002754148.1_43R03C02		9275879028	R03C02
EPH1_2002754149.1_93R04C01		9275885078	R04C01
EPH1_2002754160.1_43R02C02		9275879028	R02C02
EPH1_2002754161.1_43R05C01		9275879028	R05C01
EPH1_2002754162.1_93R02C01		9275885078	R02C01
EPH1_2002754172.1_216R02C01		9275884082	R02C01
EPH1_2002754173.1_43R04C01		9275879028	R04C01
EPH1_2002754183.1_133R06C01		9275884144	R06C01
EPH1_2002754195.1_216R03C01		9275884082	R03C01
EPH1_2002754197.1_93R03C01		9275885078	R03C01
EPH1_2002754198.1_93R01C01		9275885078	R01C01
EPH1_2002754206.1_93R02C02		9275885078	R02C02
EPH1_2002754208.1_93R06C01		9275885078	R06C01
EPH1_2002754209.1_133R05C01		9275884144	R05C01
EPH1_2002754217.1_93R03C02		9275885078	R03C02
EPH1_2002754220.1_93R05C01		9275885078	R05C01
EPH1_2002754221.1_43R03C01		9275879028	R03C01
EPH1_2002754222.1_43R02C01		9275879028	R02C01
EPH1_2002754230.1_186R02C01		9275883066	R02C01
EPH1_2002754231.1_93R01C02		9275885078	R01C02
EPH1_2002754232.1_43R06C01		9275879028	R06C01
EPH1_2002754343.1_47R04C02		9275879161	R04C02
EPH1_2002754344.1_47R02C02		9275879161	R02C02
EPH1_2002754347.1_136R05C01		9275885011	R05C01
EPH1_2002754348.1_47R02C01		9275879161	R02C01
EPH1_2002754349.1_136R03C02		9275885011	R03C02
EPH1_2002754355.1_47R03C02		9275879161	R03C02
EPH1_2002754360.1_47R01C01		9275879161	R01C01
EPH1_2002754361.1_47R06C02		9275879161	R06C02
EPH1_2002754363.1_79R05C01		9274736090	R05C01
EPH1_2002754372.1_44R06C02		9275879146	R06C02
EPH1_2002754374.1_47R05C02		9275879161	R05C02
EPH1_2002754381.1_79R03C01		9274736090	R03C01
EPH1_2002754384.1_183R03C02		9274735128	R03C02
EPH1_2002754385.1_186R05C02		9275883066	R05C02
EPH1_2002754386.1_79R02C02		9274736090	R02C02
EPH1_2002754391.1_136R01C02		9275885011	R01C02
EPH1_2002754392.1_186R04C02		9275883066	R04C02
EPH1_2002754393.1_47R01C02		9275879161	R01C02
EPH1_2002754398.1_79R01C02		9274736090	R01C02
EPH1_2002754404.1_136R06C01		9275885011	R06C01
EPH1_2002754405.1_47R06C01		9275879161	R06C01
EPH1_2002754407.1_47R04C01		9275879161	R04C01
EPH1_2002754409.1_136R02C02		9275885011	R02C02
EPH1_2002754410.1_79R06C01		9274736090	R06C01
EPH1_2002754417.1_47R05C01		9275879161	R05C01
EPH1_2002754427.1_79R04C01		9274736090	R04C01
EPH1_2002754429.1_62R03C01		9274736140	R03C01
EPH1_2002754431.1_47R03C01		9275879161	R03C01
EPH1_2002754432.1_136R04C01		9275885011	R04C01
EPH1_2002780226.1_205R04C01		9275884098	R04C01
EPH1_2002780249.1_213R06C02		9275884024	R06C02
EPH1_2002780250.1_83R06C01		9275844062	R06C01
EPH1_2002857547.1_64R06C02		9275844100	R06C02
EPH1_2002857548.1_64R05C02		9275844100	R05C02
EPH1_2002857571.1_150R03C02		9275882012	R03C02
EPH1_2002857572.1_195R04C02		9274735057	R04C02
EPH1_2002857595.1_101R01C01		9275882004	R01C01
EPH1_2002857596.1_107R05C02		9275884103	R05C02
EPH1_2002857605.1_214R03C02		9275884053	R03C02
EPH1_2002857606.1_150R05C02		9275882012	R05C02
EPH1_2002857619.1_107R06C02		9275884103	R06C02
EPH1_2002857629.1_150R06C02		9275882012	R06C02
EPH1_2002857630.1_150R04C02		9275882012	R04C02
EPH1_2002857733.1_34R01C02		9274736113	R01C02
EPH1_2002857734.1_34R04C01		9274736113	R04C01
EPH1_2002857743.1_40R05C01		9275844082	R05C01
EPH1_2002857744.1_34R06C02		9274736113	R06C02
EPH1_2002857744.1_40R05C02		9275844082	R05C02
EPH1_2002857757.1_34R06C01		9274736113	R06C01
EPH1_2002857758.1_34R03C01		9274736113	R03C01
EPH1_2002857767.1_40R04C01		9275844082	R04C01
EPH1_2002857768.1_34R05C02		9274736113	R05C02
EPH1_2002857779.1_40R03C01		9275844082	R03C01
EPH1_2002857781.1_34R05C01		9274736113	R05C01
EPH1_2002857782.1_34R02C01		9274736113	R02C01
EPH1_2002857791.1_40R02C01		9275844082	R02C01
EPH1_2002857792.1_34R04C02		9274736113	R04C02
EPH1_2002857803.1_82R01C01		9274736135	R01C01
EPH1_2002857804.1_34R03C02		9274736113	R03C02
EPH1_2002857805.1_84R06C02		9275877008	R06C02
EPH1_2002857806.1_34R01C01		9274736113	R01C01
EPH1_2002857815.1_40R01C01		9275844082	R01C01
EPH1_2002857816.1_34R02C02		9274736113	R02C02
EPH1_2002858117.1_53R01C01		9275885094	R01C01
EPH1_2002858118.1_189R06C01		9275883134	R06C01
EPH1_2002858135.1_84R05C01		9275877008	R05C01
EPH1_2002858136.1_38R02C02		9274736133	R02C02
EPH1_2002858141.1_84R06C01		9275877008	R06C01
EPH1_2002858142.1_38R05C02		9274736133	R05C02
EPH1_2002858148.1_38R01C02		9274736133	R01C02
EPH1_2002858159.1_38R04C02		9274736133	R04C02
EPH1_2002858160.1_60R01C02		9274736122	R01C02
EPH1_2002858165.1_38R06C02		9274736133	R06C02
EPH1_2002858166.1_141R04C01		9275885081	R04C01
EPH1_2002858171.1_84R04C01		9275877008	R04C01
EPH1_2002858172.1_84R03C01		9275877008	R03C01
EPH1_2002858183.1_189R05C01		9275883134	R05C01
EPH1_2002858184.1_84R02C01		9275877008	R02C01
EPH1_2002858195.1_38R03C02		9274736133	R03C02
EPH1_2002858196.1_38R06C01		9274736133	R06C01
EPH1_2002858207.1_141R03C01		9275885081	R03C01
EPH1_2002858208.1_38R05C01		9274736133	R05C01
EPH1_2002870217.1_145R05C02		9275885155	R05C02
EPH1_2002870241.1_145R04C02		9275885155	R04C02
EPH1_2002870242.1_97R06C01		9275886042	R06C01
EPH1_2002870265.1_205R05C01		9275884098	R05C01
EPH1_2002870266.1_186R01C01		9275883066	R01C01
EPH1_2002870289.1_97R01C02		9275886042	R01C02
EPH1_2002870290.1_97R05C01		9275886042	R05C01
EPH1_2002870788.1_61R02C02		9274736123	R02C02
EPH1_2002870799.1_112R02C01		9275885109	R02C01
EPH1_2002870800.1_206R03C02		9275884136	R03C02
EPH1_2002870811.1_185R01C01		9275878125	R01C01
EPH1_2002870812.1_106R06C02		9275884090	R06C02
EPH1_2002870823.1_112R01C01		9275885109	R01C01
EPH1_2002870830.1_61R06C01		9274736123	R06C01
EPH1_2002870835.1_206R04C02		9275884136	R04C02
EPH1_2002870836.1_182R05C02		9274735090	R05C02
EPH1_2002870859.1_182R06C02		9274735090	R06C02
EPH1_2002870859.1_185R05C02		9275878125	R05C02
EPH1_2002870860.1_61R01C02		9274736123	R01C02
EPH1_2002870869.1_185R02C01		9275878125	R02C01
EPH1_2002870870.1_206R05C02		9275884136	R05C02
EPH1_2002969978.1_83R01C01		9275844062	R01C01
EPH1_2002969996.1_193R01C01		9275884081	R01C01
EPH1_2002970161.1_153R06C01		9275883049	R06C01
EPH1_2002970162.1_153R04C01		9275883049	R04C01
EPH1_2002970185.1_13R04C02		9271670113	R04C02
EPH1_2002970186.1_197R06C02		9274735064	R06C02
EPH1_2002970198.1_65R03C02		9275879014	R03C02
EPH1_2002970209.1_153R05C01		9275883049	R05C01
EPH1_2002970210.1_65R02C02		9275879014	R02C02
EPH1_2002970222.1_204R05C02		9275884087	R05C02
EPH1_2002970233.1_102R02C02		9275883132	R02C02
EPH1_2002970234.1_102R01C02		9275883132	R01C02
EPH1_2002970253.1_73R06C01		9275885119	R06C01
EPH1_2002970254.1_116R06C01		9275885156	R06C01
EPH1_2002970259.1_73R05C01		9275885119	R05C01
EPH1_2002970271.1_116R04C01		9275885156	R04C01
EPH1_2002970283.1_73R04C01		9275885119	R04C01
EPH1_2002970284.1_116R03C01		9275885156	R03C01
EPH1_2002970296.1_200R06C01		9275879131	R06C01
EPH1_2002970301.1_147R01C01		9275879046	R01C01
EPH1_2002970305.1_155R06C02		9275883122	R06C02
EPH1_2002970307.1_7R02C01		9270009093	R02C01
EPH1_2002970314.1_200R01C02		9275879131	R01C02
EPH1_2002970320.1_200R05C01		9275879131	R05C01
EPH1_2002970325.1_116R01C02		9275885156	R01C02
EPH1_2002970329.1_155R05C02		9275883122	R05C02
EPH1_2002970330.1_116R05C01		9275885156	R05C01
EPH1_2002971277.1_83R05C02		9275844062	R05C02
EPH1_2002971278.1_28R05C01		9274736139	R05C01
EPH1_2002971287.1_134R04C02		9275884158	R04C02
EPH1_2002971288.1_216R01C01		9275884082	R01C01
EPH1_2002971540.1_134R03C01		9275884158	R03C01
EPH1_2002971563.1_134R04C01		9275884158	R04C01
EPH1_2002974179.1_210R03C01		9275883151	R03C01
EPH1_2002974180.1_197R03C01		9274735064	R03C01
EPH1_2002974189.1_197R06C01		9274735064	R06C01
EPH1_2002974203.1_66R03C02		9275879153	R03C02
EPH1_2002974214.1_164R02C02		9275884030	R02C02
EPH1_2002974237.1_197R05C01		9274735064	R05C01
EPH1_2002974238.1_197R04C01		9274735064	R04C01
EPH1_2002974261.1_60R05C01		9274736122	R05C01
EPH1_2002974262.1_164R01C02		9275884030	R01C02
EPH1_2002975619.1_199R01C01		9274735119	R01C01
EPH1_2002975643.1_153R03C02		9275883049	R03C02
EPH1_2002975644.1_153R01C02		9275883049	R01C02
EPH1_2002975667.1_153R02C02		9275883049	R02C02
EPH1_2002975668.1_65R04C02		9275879014	R04C02
EPH1_2002975677.1_153R06C02		9275883049	R06C02
EPH1_2002975678.1_153R04C02		9275883049	R04C02
EPH1_2002975701.1_153R05C02		9275883049	R05C02
EPH1_2002975702.1_13R05C02		9271670113	R05C02
EPH1_2002976017.1_166R01C01		9275884073	R01C01
EPH1_2002976018.1_195R05C01		9274735057	R05C01
EPH1_2002976041.1_146R06C02		9275879003	R06C02
EPH1_2002976042.1_113R01C02		9275885111	R01C02
EPH1_2002976065.1_113R02C02		9275885111	R02C02
EPH1_2002976066.1_195R04C01		9274735057	R04C01
EPH1_2002976078.1_146R05C02		9275879003	R05C02
EPH1_2002976089.1_64R03C01		9275844100	R03C01
EPH1_2002976090.1_113R06C01		9275885111	R06C01
EPH1_2002985431.1_22R06C02		9274736047	R06C02
EPH1_2002985613.1_48R02C01		9275883036	R02C01
EPH1_2002985614.1_145R02C02		9275885155	R02C02
EPH1_2002985637.1_48R01C01		9275883036	R01C01
EPH1_2002985638.1_46R06C02		9275879160	R06C02
EPH1_2002985661.1_145R03C02		9275885155	R03C02
EPH1_2002985662.1_145R01C02		9275885155	R01C02
EPH1_2002985685.1_97R04C01		9275886042	R04C01
EPH1_2002985703.1_107R03C02		9275884103	R03C02
EPH1_2002985704.1_150R04C01		9275882012	R04C01
EPH1_2002985715.1_150R02C02		9275882012	R02C02
EPH1_2002985727.1_150R01C02		9275882012	R01C02
EPH1_2002985728.1_150R03C01		9275882012	R03C01
EPH1_2002985751.1_150R06C01		9275882012	R06C01
EPH1_2002985752.1_150R02C01		9275882012	R02C01
EPH1_2002985775.1_150R05C01		9275882012	R05C01
EPH1_2002985776.1_64R04C02		9275844100	R04C02
EPH1_2002985786.1_107R04C02		9275884103	R04C02
EPH1_2003031303.1_149R06C01		9275882011	R06C01
EPH1_2003031304.1_149R05C01		9275882011	R05C01
EPH1_2003031305.1_149R02C01		9275882011	R02C01
EPH1_2003031306.1_102R05C01		9275883132	R05C01
EPH1_2003031327.1_66R06C02		9275879153	R06C02
EPH1_2003031328.1_149R04C01		9275882011	R04C01
EPH1_2003031329.1_149R01C01		9275882011	R01C01
EPH1_2003031388.1_149R03C01		9275882011	R03C01
EPH1_2003035439.1_185R03C02		9275878125	R03C02
EPH1_2003035440.1_185R02C02		9275878125	R02C02
EPH1_2003035451.1_9R03C02		9270018233	R03C02
EPH1_2003035452.1_185R01C02		9275878125	R01C02
EPH1_2003035462.1_177R02C01		9274735034	R02C01
EPH1_2003035463.1_9R02C02		9270018233	R02C02
EPH1_2003035474.1_112R01C02		9275885109	R01C02
EPH1_2003035475.1_112R06C01		9275885109	R06C01
EPH1_2003035485.1_177R03C01		9274735034	R03C01
EPH1_2003035486.1_177R01C01		9274735034	R01C01
EPH1_2003035497.1_112R02C02		9275885109	R02C02
EPH1_2003035498.1_185R06C02		9275878125	R06C02
EPH1_2003035499.1_9R01C02		9270018233	R01C02
EPH1_2003035500.1_185R06C01		9275878125	R06C01
EPH1_2003035741.1_83R03C01		9275844062	R03C01
EPH1_2003035802.1_83R02C01		9275844062	R02C01
EPH1_2003038785.1_52R03C01		9275884138	R03C01
EPH1_2003038786.1_205R06C01		9275884098	R06C01
EPH1_2003038787.1_133R06C02		9275884144	R06C02
EPH1_2003038788.1_35R06C01		9274736114	R06C01
EPH1_2003038797.1_52R02C01		9275884138	R02C01
EPH1_2003038798.1_35R05C02		9274736114	R05C02
EPH1_2003038809.1_78R01C02		9274736080	R01C02
EPH1_2003038810.1_78R03C01		9274736080	R03C01
EPH1_2003038811.1_133R03C02		9275884144	R03C02
EPH1_2003038812.1_35R05C01		9274736114	R05C01
EPH1_2003038821.1_78R06C01		9274736080	R06C01
EPH1_2003038822.1_35R04C02		9274736114	R04C02
EPH1_2003038833.1_78R05C01		9274736080	R05C01
EPH1_2003038834.1_35R03C02		9274736114	R03C02
EPH1_2003038835.1_78R02C01		9274736080	R02C01
EPH1_2003038836.1_35R04C01		9274736114	R04C01
EPH1_2003038845.1_52R01C01		9275884138	R01C01
EPH1_2003038846.1_35R02C02		9274736114	R02C02
EPH1_2003038857.1_35R06C02		9274736114	R06C02
EPH1_2003038858.1_137R02C01		9275885016	R02C01
EPH1_2003038859.1_35R01C02		9274736114	R01C02
EPH1_2003038869.1_78R04C01		9274736080	R04C01
EPH1_2003038870.1_137R01C01		9275885016	R01C01
EPH1_2003040817.1_102R05C02		9275883132	R05C02
EPH1_2003040818.1_199R02C01		9274735119	R02C01
EPH1_2003040841.1_159R04C01		9275883146	R04C01
EPH1_2003040842.1_159R02C01		9275883146	R02C01
EPH1_2003040853.1_159R03C01		9275883146	R03C01
EPH1_2003040854.1_102R04C02		9275883132	R04C02
EPH1_2003040865.1_65R05C02		9275879014	R05C02
EPH1_2003040878.1_159R01C01		9275883146	R01C01
EPH1_2003040896.1_102R03C02		9275883132	R03C02
EPH1_2003041009.1_208R05C01		9275885039	R05C01
EPH1_2003041010.1_174R04C02		9274735001	R04C02
EPH1_2003041021.1_208R04C01		9275885039	R04C01
EPH1_2003041022.1_127R03C01		9275884067	R03C01
EPH1_2003041033.1_127R04C01		9275884067	R04C01
EPH1_2003041045.1_174R05C02		9274735001	R05C02
EPH1_2003041046.1_174R03C02		9274735001	R03C02
EPH1_2003041049.1_165R04C02		9275884054	R04C02
EPH1_2003041058.1_127R02C01		9275884067	R02C01
EPH1_2003041061.1_183R04C02		9274735128	R04C02
EPH1_2003041069.1_62R06C02		9274736140	R06C02
EPH1_2003041074.1_165R03C02		9275884054	R03C02
EPH1_2003041081.1_128R04C01		9275884092	R04C01
EPH1_2003042344.1_44R02C02		9275879146	R02C02
EPH1_2003042348.1_44R01C01		9275879146	R01C01
EPH1_2003042354.1_77R05C02		9274736060	R05C02
EPH1_2003042356.1_77R04C02		9274736060	R04C02
EPH1_2003042362.1_79R02C01		9274736090	R02C01
EPH1_2003042363.1_136R03C01		9275885011	R03C01
EPH1_2003042368.1_44R01C02		9275879146	R01C02
EPH1_2003042369.1_44R04C01		9275879146	R04C01
EPH1_2003042380.1_44R06C01		9275879146	R06C01
EPH1_2003042381.1_138R05C02		9275885022	R05C02
EPH1_2003042385.1_44R05C02		9275879146	R05C02
EPH1_2003042387.1_66R05C02		9275879153	R05C02
EPH1_2003042387.1_77R06C02		9274736060	R06C02
EPH1_2003042390.1_136R02C01		9275885011	R02C01
EPH1_2003042392.1_44R05C01		9275879146	R05C01
EPH1_2003042393.1_44R03C01		9275879146	R03C01
EPH1_2003042396.1_77R02C02		9274736060	R02C02
EPH1_2003042403.1_136R01C01		9275885011	R01C01
EPH1_2003042404.1_138R06C02		9275885022	R06C02
EPH1_2003042405.1_216R04C01		9275884082	R04C01
EPH1_2003042408.1_50R06C02		9275884091	R06C02
EPH1_2003042409.1_132R05C02		9275884139	R05C02
EPH1_2003042410.1_79R01C01		9274736090	R01C01
EPH1_2003042411.1_44R04C02		9275879146	R04C02
EPH1_2003042414.1_44R03C02		9275879146	R03C02
EPH1_2003042416.1_77R03C02		9274736060	R03C02
EPH1_2003042417.1_138R04C02		9275885022	R04C02
EPH1_2003042420.1_77R01C02		9274736060	R01C02
EPH1_2003042671.1_90R01C02		9275883130	R01C02
EPH1_2003042694.1_28R06C02		9274736139	R06C02
EPH1_2003042694.1_46R05C02		9275879160	R05C02
EPH1_2003042695.1_193R06C01		9275884081	R06C01
EPH1_2003042718.1_28R05C02		9274736139	R05C02
EPH1_2003042719.1_28R04C02		9274736139	R04C02
EPH1_2003043511.1_83R04C02		9275844062	R04C02
EPH1_2003043512.1_83R02C02		9275844062	R02C02
EPH1_2003043535.1_83R03C02		9275844062	R03C02
EPH1_2003043572.1_28R04C01		9274736139	R04C01
EPH1_2003158209.1_57R05C01		9274736048	R05C01
EPH1_2003158210.1_127R05C01		9275884067	R05C01
